,result,table,_start,_stop,_time,_value,_field,_measurement,eth_block,host,pol_block
,,553,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,1,delta,delta_blocks,14461928,xmev-capture,14461927
,,554,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,1,delta,delta_blocks,14461410,xmev-capture,14461409
,,555,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:50:00Z,1,delta,delta_blocks,14461878,xmev-capture,14461877
,,556,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:20:00Z,1,delta,delta_blocks,14460985,xmev-capture,14460985
,,557,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,1,delta,delta_blocks,14461183,xmev-capture,14461182
,,558,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,2,delta,delta_blocks,14462047,xmev-capture,14462047
,,559,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,2,delta,delta_blocks,14462264,xmev-capture,14462264
,,560,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,0,delta,delta_blocks,14461077,xmev-capture,14461075
,,561,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,0,delta,delta_blocks,14461017,xmev-capture,14461015
,,562,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,1,delta,delta_blocks,14461003,xmev-capture,14461002
,,563,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,0,delta,delta_blocks,14461628,xmev-capture,14461627
,,564,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:50:00Z,1,delta,delta_blocks,14460844,xmev-capture,14460843
,,565,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:50:00Z,1,delta,delta_blocks,14460594,xmev-capture,14460594
,,566,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,0,delta,delta_blocks,14462282,xmev-capture,14462281
,,567,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,1,delta,delta_blocks,14458049,xmev-capture,14458048
,,568,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,0,delta,delta_blocks,14458052,xmev-capture,14458052
,,569,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:20:00Z,0,delta,delta_blocks,14462865,xmev-capture,14462864
,,570,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,0,delta,delta_blocks,14461623,xmev-capture,14461622
,,571,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,1,delta,delta_blocks,14462458,xmev-capture,14462457
,,572,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,1,delta,delta_blocks,14461930,xmev-capture,14461929
,,573,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:20:00Z,0,delta,delta_blocks,14460723,xmev-capture,14460722
,,574,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,2,delta,delta_blocks,14462416,xmev-capture,14462416
,,575,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,0,delta,delta_blocks,14462751,xmev-capture,14462751
,,576,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:40:00Z,0,delta,delta_blocks,14462385,xmev-capture,14462384
,,577,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,0,delta,delta_blocks,14460874,xmev-capture,14460872
,,578,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,0,delta,delta_blocks,14461289,xmev-capture,14461288
,,579,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,1,delta,delta_blocks,14462309,xmev-capture,14462308
,,580,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:50:00Z,2,delta,delta_blocks,14461879,xmev-capture,14461879
,,581,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:40:00Z,1,delta,delta_blocks,14460816,xmev-capture,14460815
,,582,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,1,delta,delta_blocks,14461936,xmev-capture,14461935
,,583,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,0,delta,delta_blocks,14462029,xmev-capture,14462028
,,584,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:20:00Z,2,delta,delta_blocks,14462851,xmev-capture,14462851
,,585,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:30:00Z,2,delta,delta_blocks,14461541,xmev-capture,14461541
,,586,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,3,delta,delta_blocks,14461600,xmev-capture,14461600
,,587,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:40:00Z,1,delta,delta_blocks,14462133,xmev-capture,14462132
,,588,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:00:00Z,0,delta,delta_blocks,14462196,xmev-capture,14462196
,,589,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,0,delta,delta_blocks,14461016,xmev-capture,14461015
,,590,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,3,delta,delta_blocks,14462767,xmev-capture,14462766
,,591,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:00:00Z,1,delta,delta_blocks,14461131,xmev-capture,14461130
,,592,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,0,delta,delta_blocks,14461285,xmev-capture,14461283
,,593,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,1,delta,delta_blocks,14462549,xmev-capture,14462548
,,594,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:00:00Z,0,delta,delta_blocks,14461678,xmev-capture,14461676
,,595,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:40:00Z,0,delta,delta_blocks,14462917,xmev-capture,14462916
,,596,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,1,delta,delta_blocks,14461766,xmev-capture,14461765
,,597,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,2,delta,delta_blocks,14461061,xmev-capture,14461061
,,598,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:30:00Z,1,delta,delta_blocks,14462362,xmev-capture,14462361
,,599,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,0,delta,delta_blocks,14462544,xmev-capture,14462543
,,600,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,1,delta,delta_blocks,14462015,xmev-capture,14462014
,,601,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,0,delta,delta_blocks,14461581,xmev-capture,14461580
,,602,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,0,delta,delta_blocks,14462235,xmev-capture,14462234
,,603,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,2,delta,delta_blocks,14461496,xmev-capture,14461496
,,604,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:00:00Z,3,delta,delta_blocks,14460649,xmev-capture,14460649
,,605,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,0,delta,delta_blocks,14461738,xmev-capture,14461738
,,606,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:30:00Z,0,delta,delta_blocks,14460742,xmev-capture,14460741
,,607,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,0,delta,delta_blocks,14461981,xmev-capture,14461980
,,608,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,0,delta,delta_blocks,14461278,xmev-capture,14461277
,,609,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,0,delta,delta_blocks,14461772,xmev-capture,14461771
,,610,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,1,delta,delta_blocks,14461413,xmev-capture,14461412
,,611,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:50:00Z,0,delta,delta_blocks,14462702,xmev-capture,14462700
,,612,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,1,delta,delta_blocks,14461577,xmev-capture,14461577
,,613,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,3,delta,delta_blocks,14461089,xmev-capture,14461090
,,614,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,1,delta,delta_blocks,14461347,xmev-capture,14461346
,,615,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,0,delta,delta_blocks,14462027,xmev-capture,14462027
,,616,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:40:00Z,1,delta,delta_blocks,14460553,xmev-capture,14460553
,,617,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,0,delta,delta_blocks,14461426,xmev-capture,14461425
,,618,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,1,delta,delta_blocks,14461983,xmev-capture,14461982
,,619,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:30:00Z,2,delta,delta_blocks,14461830,xmev-capture,14461831
,,620,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,2,delta,delta_blocks,14461328,xmev-capture,14461328
,,621,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,0,delta,delta_blocks,14462280,xmev-capture,14462278
,,622,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,1,delta,delta_blocks,14461491,xmev-capture,14461490
,,623,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,4,delta,delta_blocks,14461275,xmev-capture,14461276
,,624,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,2,delta,delta_blocks,14461204,xmev-capture,14461204
,,625,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,0,delta,delta_blocks,14460687,xmev-capture,14460685
,,626,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,1,delta,delta_blocks,14461619,xmev-capture,14461618
,,627,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,0,delta,delta_blocks,14460873,xmev-capture,14460872
,,628,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:00:00Z,2,delta,delta_blocks,14461660,xmev-capture,14461660
,,629,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,0,delta,delta_blocks,14462145,xmev-capture,14462144
,,630,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,1,delta,delta_blocks,14462531,xmev-capture,14462530
,,631,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,0,delta,delta_blocks,14458066,xmev-capture,14458066
,,632,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:10:00Z,3,delta,delta_blocks,14460944,xmev-capture,14460944
,,633,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,1,delta,delta_blocks,14461707,xmev-capture,14461706
,,634,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,1,delta,delta_blocks,14462038,xmev-capture,14462037
,,635,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:00:00Z,1,delta,delta_blocks,14462226,xmev-capture,14462225
,,636,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:40:00Z,0,delta,delta_blocks,14460789,xmev-capture,14460788
,,637,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:40:00Z,1,delta,delta_blocks,14462114,xmev-capture,14462113
,,638,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,1,delta,delta_blocks,14462807,xmev-capture,14462806
,,639,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:20:00Z,1,delta,delta_blocks,14462582,xmev-capture,14462581
,,640,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,1,delta,delta_blocks,14461042,xmev-capture,14461041
,,641,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:40:00Z,0,delta,delta_blocks,14462663,xmev-capture,14462661
,,642,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,0,delta,delta_blocks,14462152,xmev-capture,14462150
,,643,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:50:00Z,1,delta,delta_blocks,14461386,xmev-capture,14461385
,,644,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,0,delta,delta_blocks,14461092,xmev-capture,14461092
,,645,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,1,delta,delta_blocks,14461996,xmev-capture,14461995
,,646,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,2,delta,delta_blocks,14462043,xmev-capture,14462043
,,647,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:00:00Z,2,delta,delta_blocks,14462217,xmev-capture,14462217
,,648,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,1,delta,delta_blocks,14461650,xmev-capture,14461650
,,649,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,1,delta,delta_blocks,14461584,xmev-capture,14461583
,,650,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,2,delta,delta_blocks,14461649,xmev-capture,14461649
,,651,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,0,delta,delta_blocks,14462187,xmev-capture,14462186
,,652,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,1,delta,delta_blocks,14462258,xmev-capture,14462257
,,653,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,1,delta,delta_blocks,14462794,xmev-capture,14462793
,,654,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,1,delta,delta_blocks,14461034,xmev-capture,14461033
,,655,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,1,delta,delta_blocks,14460877,xmev-capture,14460876
,,656,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,1,delta,delta_blocks,14461455,xmev-capture,14461454
,,657,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,4,delta,delta_blocks,14462435,xmev-capture,14462437
,,658,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:40:00Z,1,delta,delta_blocks,14460556,xmev-capture,14460555
,,659,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,2,delta,delta_blocks,14461979,xmev-capture,14461979
,,660,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,0,delta,delta_blocks,14461777,xmev-capture,14461775
,,661,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:30:00Z,1,delta,delta_blocks,14462338,xmev-capture,14462338
,,662,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,1,delta,delta_blocks,14461971,xmev-capture,14461970
,,663,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:50:00Z,0,delta,delta_blocks,14462728,xmev-capture,14462727
,,664,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,0,delta,delta_blocks,14461604,xmev-capture,14461603
,,665,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:00:00Z,1,delta,delta_blocks,14462472,xmev-capture,14462471
,,666,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:40:00Z,1,delta,delta_blocks,14462377,xmev-capture,14462376
,,667,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,1,delta,delta_blocks,14462735,xmev-capture,14462734
,,668,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:20:00Z,2,delta,delta_blocks,14460732,xmev-capture,14460732
,,669,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:30:00Z,1,delta,delta_blocks,14461540,xmev-capture,14461539
,,670,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,3,delta,delta_blocks,14462255,xmev-capture,14462255
,,671,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:20:00Z,1,delta,delta_blocks,14462876,xmev-capture,14462875
,,672,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,1,delta,delta_blocks,14461616,xmev-capture,14461615
,,673,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,0,delta,delta_blocks,14462287,xmev-capture,14462286
,,674,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,2,delta,delta_blocks,14458051,xmev-capture,14458052
,,675,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,3,delta,delta_blocks,14461431,xmev-capture,14461432
,,676,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:00:00Z,0,delta,delta_blocks,14460644,xmev-capture,14460643
,,677,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,1,delta,delta_blocks,14461506,xmev-capture,14461505
,,678,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,2,delta,delta_blocks,14461621,xmev-capture,14461621
,,679,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,1,delta,delta_blocks,14462236,xmev-capture,14462235
,,680,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,1,delta,delta_blocks,14461760,xmev-capture,14461759
,,681,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,1,delta,delta_blocks,14461239,xmev-capture,14461238
,,682,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,1,delta,delta_blocks,14462536,xmev-capture,14462535
,,683,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:30:00Z,0,delta,delta_blocks,14462324,xmev-capture,14462323
,,684,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,1,delta,delta_blocks,14461634,xmev-capture,14461633
,,685,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,1,delta,delta_blocks,14461026,xmev-capture,14461025
,,686,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:40:00Z,1,delta,delta_blocks,14462684,xmev-capture,14462683
,,687,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,1,delta,delta_blocks,14461526,xmev-capture,14461525
,,688,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:00:00Z,1,delta,delta_blocks,14461159,xmev-capture,14461159
,,689,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,0,delta,delta_blocks,14461238,xmev-capture,14461237
,,690,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,0,delta,delta_blocks,14462018,xmev-capture,14462017
,,691,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,2,delta,delta_blocks,14461713,xmev-capture,14461713
,,692,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:00:00Z,1,delta,delta_blocks,14462223,xmev-capture,14462222
,,693,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:00:00Z,3,delta,delta_blocks,14462487,xmev-capture,14462488
,,694,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,3,delta,delta_blocks,14461052,xmev-capture,14461053
,,695,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:00:00Z,1,delta,delta_blocks,14460634,xmev-capture,14460634
,,696,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:20:00Z,2,delta,delta_blocks,14462583,xmev-capture,14462583
,,697,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,2,delta,delta_blocks,14461778,xmev-capture,14461777
,,698,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:40:00Z,1,delta,delta_blocks,14462108,xmev-capture,14462107
,,699,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,1,delta,delta_blocks,14461213,xmev-capture,14461213
,,700,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,1,delta,delta_blocks,14461729,xmev-capture,14461729
,,701,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,1,delta,delta_blocks,14461418,xmev-capture,14461417
,,702,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:40:00Z,0,delta,delta_blocks,14458112,xmev-capture,14458111
,,703,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,2,delta,delta_blocks,14460669,xmev-capture,14460668
