,result,table,_start,_stop,_time,_value,_field,_measurement,host,timestamp
,,968,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:36:00Z,8,lag,polygon_lag,xmev-capture,1648452901497
,,969,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,8,lag,polygon_lag,xmev-capture,1648457376698
,,970,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:41:00Z,2,lag,polygon_lag,xmev-capture,1648453209698
,,971,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:55:00Z,6,lag,polygon_lag,xmev-capture,1648454098322
,,972,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:14:00Z,6,lag,polygon_lag,xmev-capture,1648455235167
,,973,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:14:00Z,8,lag,polygon_lag,xmev-capture,1648458821755
,,974,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:15:00Z,7,lag,polygon_lag,xmev-capture,1648458873781
,,975,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:36:00Z,7,lag,polygon_lag,xmev-capture,1648460114630
,,976,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,5,lag,ethereum_lag,xmev-capture,1648453557905
,,977,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:22:00Z,36,lag,ethereum_lag,xmev-capture,1648455719485
,,978,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:37:00Z,4,lag,polygon_lag,xmev-capture,1648456592135
,,979,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:53:00Z,5,lag,polygon_lag,xmev-capture,1648457540826
,,980,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:23:00Z,11,lag,polygon_lag,xmev-capture,1648459370112
,,981,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:46:00Z,4,lag,polygon_lag,xmev-capture,1648460719171
,,982,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:55:00Z,8,lag,polygon_lag,xmev-capture,1648461255460
,,983,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:55:00Z,6,lag,polygon_lag,xmev-capture,1648461291481
,,984,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,32,lag,ethereum_lag,xmev-capture,1648462596374
,,985,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:41:00Z,2,lag,polygon_lag,xmev-capture,1648453257713
,,986,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:47:00Z,5,lag,polygon_lag,xmev-capture,1648453569988
,,987,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:02:00Z,7,lag,polygon_lag,xmev-capture,1648454498616
,,988,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:17:00Z,6,lag,polygon_lag,xmev-capture,1648455379258
,,989,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:02:00Z,9,lag,polygon_lag,xmev-capture,1648458069207
,,990,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:16:00Z,13,lag,ethereum_lag,xmev-capture,1648458945802
,,991,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:26:00Z,5,lag,polygon_lag,xmev-capture,1648459558247
,,992,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:43:00Z,2,lag,polygon_lag,xmev-capture,1648453365778
,,993,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:10:00Z,7,lag,polygon_lag,xmev-capture,1648454990948
,,994,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:12:00Z,7,lag,polygon_lag,xmev-capture,1648455095054
,,995,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:34:00Z,4,lag,polygon_lag,xmev-capture,1648456379989
,,996,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:38:00Z,5,lag,polygon_lag,xmev-capture,1648456640180
,,997,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:46:00Z,12,lag,ethereum_lag,xmev-capture,1648457120495
,,998,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:05:00Z,7,lag,polygon_lag,xmev-capture,1648461851872
,,999,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,5,lag,polygon_lag,xmev-capture,1648462096071
,,1000,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:59:00Z,5,lag,polygon_lag,xmev-capture,1648454322478
,,1001,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:03:00Z,2,lag,polygon_lag,xmev-capture,1648454562650
,,1002,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,6,lag,polygon_lag,xmev-capture,1648456440037
,,1003,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,4,lag,ethereum_lag,xmev-capture,1648457256582
,,1004,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:36:00Z,6,lag,polygon_lag,xmev-capture,1648456552103
,,1005,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,5,lag,polygon_lag,xmev-capture,1648460010569
,,1006,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:57:00Z,9,lag,polygon_lag,xmev-capture,1648457797015
,,1007,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,5,lag,polygon_lag,xmev-capture,1648459434168
,,1008,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:41:00Z,9,lag,polygon_lag,xmev-capture,1648460426857
,,1009,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,5,lag,ethereum_lag,xmev-capture,1648455735547
,,1010,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:01:00Z,8,lag,polygon_lag,xmev-capture,1648458045233
,,1011,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459101935
,,1012,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:54:00Z,19,lag,ethereum_lag,xmev-capture,1648461195421
,,1013,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:07:00Z,5,lag,polygon_lag,xmev-capture,1648454762815
,,1014,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:06:00Z,8,lag,polygon_lag,xmev-capture,1648458305424
,,1015,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:20:00Z,24,lag,ethereum_lag,xmev-capture,1648459189964
,,1016,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:56:00Z,7,lag,polygon_lag,xmev-capture,1648461359543
,,1017,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:58:00Z,6,lag,polygon_lag,xmev-capture,1648461475604
,,1018,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:10:00Z,6,lag,polygon_lag,xmev-capture,1648462180138
,,1019,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:37:00Z,35,lag,ethereum_lag,xmev-capture,1648460174723
,,1020,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:37:00Z,7,lag,polygon_lag,xmev-capture,1648460186753
,,1021,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:38:00Z,7,lag,polygon_lag,xmev-capture,1648460278752
,,1022,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:59:00Z,5,lag,polygon_lag,xmev-capture,1648454294461
,,1023,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:07:00Z,4,lag,polygon_lag,xmev-capture,1648454778831
,,1024,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,8,lag,polygon_lag,xmev-capture,1648456864321
,,1025,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,4,lag,polygon_lag,xmev-capture,1648457256902
,,1026,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,14,lag,ethereum_lag,xmev-capture,1648457368650
,,1027,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,8,lag,polygon_lag,xmev-capture,1648457592869
,,1028,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:57:00Z,8,lag,polygon_lag,xmev-capture,1648457792995
,,1029,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:48:00Z,10,lag,ethereum_lag,xmev-capture,1648453661995
,,1030,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,8,lag,polygon_lag,xmev-capture,1648454402542
,,1031,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:20:00Z,1,lag,polygon_lag,xmev-capture,1648459161967
,,1032,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:21:00Z,7,lag,polygon_lag,xmev-capture,1648459222012
,,1033,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,9,lag,polygon_lag,xmev-capture,1648459382114
,,1034,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:30:00Z,8,lag,polygon_lag,xmev-capture,1648459798420
,,1035,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:58:00Z,13,lag,ethereum_lag,xmev-capture,1648457821027
,,1036,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:07:00Z,7,lag,polygon_lag,xmev-capture,1648458409474
,,1037,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:28:00Z,8,lag,ethereum_lag,xmev-capture,1648459662297
,,1038,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:34:00Z,5,lag,polygon_lag,xmev-capture,1648452817393
,,1039,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,8,lag,polygon_lag,xmev-capture,1648454142357
,,1040,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:24:00Z,6,lag,polygon_lag,xmev-capture,1648455815565
,,1041,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:43:00Z,8,lag,polygon_lag,xmev-capture,1648460550964
,,1042,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:11:00Z,6,lag,polygon_lag,xmev-capture,1648462212143
,,1043,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:50:00Z,3,lag,polygon_lag,xmev-capture,1648453754068
,,1044,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:19:00Z,7,lag,polygon_lag,xmev-capture,1648455507341
,,1045,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:34:00Z,5,lag,polygon_lag,xmev-capture,1648456412015
,,1046,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:36:00Z,4,lag,polygon_lag,xmev-capture,1648460102629
,,1047,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:40:00Z,5,lag,polygon_lag,xmev-capture,1648460390870
,,1048,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:45:00Z,4,lag,polygon_lag,xmev-capture,1648460651018
,,1049,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:18:00Z,6,lag,polygon_lag,xmev-capture,1648462636425
,,1050,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:03:00Z,2,lag,polygon_lag,xmev-capture,1648454554644
,,1051,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:38:00Z,6,lag,ethereum_lag,xmev-capture,1648456660158
,,1052,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:41:00Z,7,lag,polygon_lag,xmev-capture,1648456828284
,,1053,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:41:00Z,8,lag,polygon_lag,xmev-capture,1648460422867
,,1054,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:47:00Z,4,lag,polygon_lag,xmev-capture,1648460791131
,,1055,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:55:00Z,8,lag,polygon_lag,xmev-capture,1648461251484
,,1056,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,4,lag,polygon_lag,xmev-capture,1648462800570
,,1057,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:00:00Z,8,lag,polygon_lag,xmev-capture,1648454378521
,,1058,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:14:00Z,7,lag,polygon_lag,xmev-capture,1648455187139
,,1059,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:14:00Z,5,lag,polygon_lag,xmev-capture,1648455207134
,,1060,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:41:00Z,7,lag,polygon_lag,xmev-capture,1648456856318
,,1061,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:33:00Z,8,lag,polygon_lag,xmev-capture,1648452773371
,,1062,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:11:00Z,4.5,lag,ethereum_lag,xmev-capture,1648458657597
,,1063,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,9,lag,ethereum_lag,xmev-capture,1648452849391
,,1064,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:25:00Z,8,lag,polygon_lag,xmev-capture,1648459490224
,,1065,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:37:00Z,23,lag,ethereum_lag,xmev-capture,1648452993523
,,1066,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,8,lag,polygon_lag,xmev-capture,1648461599721
,,1067,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:03:00Z,7,lag,polygon_lag,xmev-capture,1648458173330
,,1068,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:08:00Z,6,lag,polygon_lag,xmev-capture,1648458429495
,,1069,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,7,lag,polygon_lag,xmev-capture,1648458525568
,,1070,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,4,lag,polygon_lag,xmev-capture,1648459962554
,,1071,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:32:00Z,5,lag,polygon_lag,xmev-capture,1648452665287
,,1072,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,8,lag,polygon_lag,xmev-capture,1648454210434
,,1073,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,8,lag,polygon_lag,xmev-capture,1648462564380
,,1074,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:18:00Z,7,lag,polygon_lag,xmev-capture,1648462624434
,,1075,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,4,lag,polygon_lag,xmev-capture,1648454694758
,,1076,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:06:00Z,4,lag,polygon_lag,xmev-capture,1648454734785
,,1077,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:53:00Z,5,lag,polygon_lag,xmev-capture,1648457560832
,,1078,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:01:00Z,7,lag,polygon_lag,xmev-capture,1648458053218
,,1079,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,7,lag,polygon_lag,xmev-capture,1648459438154
,,1080,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:27:00Z,8,lag,polygon_lag,xmev-capture,1648459614295
,,1081,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,9,lag,polygon_lag,xmev-capture,1648459810431
,,1082,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,22,lag,ethereum_lag,xmev-capture,1648455767518
,,1083,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:59:00Z,8,lag,polygon_lag,xmev-capture,1648457885063
,,1084,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:29:00Z,4,lag,polygon_lag,xmev-capture,1648456115787
,,1085,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:28:00Z,5,lag,ethereum_lag,xmev-capture,1648456051728
,,1086,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,9,lag,polygon_lag,xmev-capture,1648456876320
,,1087,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,7,lag,ethereum_lag,xmev-capture,1648459922482
,,1088,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,6,lag,polygon_lag,xmev-capture,1648456259902
,,1089,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:32:00Z,5,lag,polygon_lag,xmev-capture,1648456299949
,,1090,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:04:00Z,7,lag,polygon_lag,xmev-capture,1648454618686
,,1091,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:56:00Z,8,lag,polygon_lag,xmev-capture,1648461315532
,,1092,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:39:00Z,8,lag,polygon_lag,xmev-capture,1648460282784
,,1093,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,7,lag,polygon_lag,xmev-capture,1648457380720
,,1094,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,8,lag,polygon_lag,xmev-capture,1648456728249
,,1095,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:12:00Z,9,lag,polygon_lag,xmev-capture,1648462268172
,,1096,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,6,lag,polygon_lag,xmev-capture,1648453553953
,,1097,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,4,lag,polygon_lag,xmev-capture,1648454454587
,,1098,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:21:00Z,4,lag,polygon_lag,xmev-capture,1648455643433
,,1099,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:12:00Z,7,lag,polygon_lag,xmev-capture,1648462308185
,,1100,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:32:00Z,7,lag,polygon_lag,xmev-capture,1648459878459
,,1101,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:22:00Z,9,lag,polygon_lag,xmev-capture,1648455707483
,,1102,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:15:00Z,10,lag,ethereum_lag,xmev-capture,1648462456263
,,1103,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,8,lag,polygon_lag,xmev-capture,1648454134348
,,1104,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:54:00Z,9,lag,polygon_lag,xmev-capture,1648461219443
,,1105,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:14:00Z,7,lag,polygon_lag,xmev-capture,1648458785707
,,1106,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:16:00Z,2,lag,polygon_lag,xmev-capture,1648458957825
,,1107,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:20:00Z,10,lag,polygon_lag,xmev-capture,1648462780519
,,1108,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:39:00Z,2,lag,polygon_lag,xmev-capture,1648453105608
,,1109,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:07:00Z,4,lag,polygon_lag,xmev-capture,1648461975978
,,1110,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:26:00Z,6,lag,ethereum_lag,xmev-capture,1648455959653
,,1111,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:08:00Z,7,lag,polygon_lag,xmev-capture,1648458453480
,,1112,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,3,lag,polygon_lag,xmev-capture,1648458497519
,,1113,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,7,lag,ethereum_lag,xmev-capture,1648454438550
,,1114,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,5,lag,ethereum_lag,xmev-capture,1648453481850
,,1115,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:04:00Z,12,lag,ethereum_lag,xmev-capture,1648454614660
,,1116,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:14:00Z,8,lag,polygon_lag,xmev-capture,1648455195150
,,1117,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:07:00Z,17,lag,ethereum_lag,xmev-capture,1648458361439
,,1118,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,3,lag,polygon_lag,xmev-capture,1648452853424
,,1119,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:47:00Z,4,lag,polygon_lag,xmev-capture,1648460815143
,,1120,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:38:00Z,17,lag,ethereum_lag,xmev-capture,1648460274729
,,1121,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,4,lag,polygon_lag,xmev-capture,1648455599429
,,1122,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,7,lag,polygon_lag,xmev-capture,1648454218410
,,1123,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:06:00Z,8,lag,polygon_lag,xmev-capture,1648458301402
,,1124,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:07:00Z,6,lag,polygon_lag,xmev-capture,1648458393481
,,1125,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:26:00Z,10,lag,polygon_lag,xmev-capture,1648459502231
,,1126,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:47:00Z,2,lag,polygon_lag,xmev-capture,1648457200558
,,1127,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,5,lag,polygon_lag,xmev-capture,1648453453888
,,1128,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:15:00Z,9,lag,polygon_lag,xmev-capture,1648462448327
,,1129,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:06:00Z,34,lag,ethereum_lag,xmev-capture,1648461907883
,,1130,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:47:00Z,14,lag,ethereum_lag,xmev-capture,1648453597929
