,result,table,_start,_stop,_time,_value,_field,_measurement,eth_block,host,pol_block
,,2339,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:50:00Z,1,delta,delta_block_time,14462729,xmev-capture,14462729
,,2340,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:20:00Z,4017,delta,delta_block_time,14462859,xmev-capture,14462859
,,2341,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,12036,delta,delta_block_time,14462395,xmev-capture,14462394
,,2342,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:50:00Z,12017,delta,delta_block_time,14461124,xmev-capture,14461123
,,2343,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:40:00Z,11969,delta,delta_block_time,14461325,xmev-capture,14461324
,,2344,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,12003,delta,delta_block_time,14461611,xmev-capture,14461610
,,2345,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,3986,delta,delta_block_time,14462393,xmev-capture,14462392
,,2346,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:50:00Z,36025,delta,delta_block_time,14461371,xmev-capture,14461370
,,2347,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:20:00Z,3,delta,delta_block_time,14461528,xmev-capture,14461529
,,2348,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:50:00Z,35966,delta,delta_block_time,14462711,xmev-capture,14462710
,,2349,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:20:00Z,7984,delta,delta_block_time,14462306,xmev-capture,14462305
,,2350,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:00:00Z,15993,delta,delta_block_time,14460627,xmev-capture,14460626
,,2351,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:10:00Z,72068,delta,delta_block_time,14461460,xmev-capture,14461459
,,2352,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:10:00Z,16016,delta,delta_block_time,14462813,xmev-capture,14462812
,,2353,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:10:00Z,6,delta,delta_block_time,14461204,xmev-capture,14461204
,,2354,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:20:00Z,3,delta,delta_block_time,14462026,xmev-capture,14462027
,,2355,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:20:00Z,56002,delta,delta_block_time,14461773,xmev-capture,14461772
,,2356,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:40:00Z,1,delta,delta_block_time,14462096,xmev-capture,14462096
,,2357,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:20:00Z,1,delta,delta_block_time,14462025,xmev-capture,14462025
,,2358,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:00:00Z,8011,delta,delta_block_time,14462493,xmev-capture,14462492
,,2359,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,7979,delta,delta_block_time,14461630,xmev-capture,14461629
,,2360,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:20:00Z,1,delta,delta_block_time,14462007,xmev-capture,14462007
,,2361,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:20:00Z,0,delta,delta_block_time,14462852,xmev-capture,14462852
,,2362,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:20:00Z,4020,delta,delta_block_time,14462573,xmev-capture,14462572
,,2363,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:00:00Z,4015,delta,delta_block_time,14461659,xmev-capture,14461658
,,2364,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:50:00Z,12024,delta,delta_block_time,14462434,xmev-capture,14462433
,,2365,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:50:00Z,4001,delta,delta_block_time,14461093,xmev-capture,14461092
,,2366,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:40:00Z,7988,delta,delta_block_time,14462960,xmev-capture,14462959
,,2367,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:30:00Z,12008,delta,delta_block_time,14461289,xmev-capture,14461288
,,2368,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,12004,delta,delta_block_time,14461612,xmev-capture,14461610
,,2369,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:30:00Z,0,delta,delta_block_time,14462340,xmev-capture,14462340
,,2370,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:20:00Z,31990,delta,delta_block_time,14462582,xmev-capture,14462581
,,2371,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:40:00Z,1,delta,delta_block_time,14462125,xmev-capture,14462125
,,2372,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:10:00Z,0,delta,delta_block_time,14461482,xmev-capture,14461482
,,2373,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:20:00Z,12028,delta,delta_block_time,14461518,xmev-capture,14461516
,,2374,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:30:00Z,12011,delta,delta_block_time,14462332,xmev-capture,14462331
,,2375,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:20:00Z,1,delta,delta_block_time,14461502,xmev-capture,14461502
,,2376,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:30:00Z,0,delta,delta_block_time,14462329,xmev-capture,14462329
,,2377,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:50:00Z,6,delta,delta_block_time,14460820,xmev-capture,14460820
,,2378,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:50:00Z,8011,delta,delta_block_time,14461368,xmev-capture,14461367
,,2379,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:30:00Z,2,delta,delta_block_time,14461799,xmev-capture,14461799
,,2380,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T07:50:00Z,1,delta,delta_block_time,14460577,xmev-capture,14460577
,,2381,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:40:00Z,3981,delta,delta_block_time,14462098,xmev-capture,14462097
,,2382,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:10:00Z,56042,delta,delta_block_time,14462271,xmev-capture,14462270
,,2383,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:50:00Z,19974,delta,delta_block_time,14461099,xmev-capture,14461098
,,2384,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:40:00Z,11974,delta,delta_block_time,14462126,xmev-capture,14462125
,,2385,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:20:00Z,15986,delta,delta_block_time,14462284,xmev-capture,14462283
,,2386,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:30:00Z,4001,delta,delta_block_time,14461014,xmev-capture,14461013
,,2387,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:10:00Z,3978,delta,delta_block_time,14461966,xmev-capture,14461965
,,2388,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:30:00Z,8002,delta,delta_block_time,14461025,xmev-capture,14461024
,,2389,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:50:00Z,1,delta,delta_block_time,14461907,xmev-capture,14461907
,,2390,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:30:00Z,16003,delta,delta_block_time,14462084,xmev-capture,14462082
,,2391,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:40:00Z,5,delta,delta_block_time,14462101,xmev-capture,14462101
,,2392,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:50:00Z,0,delta,delta_block_time,14461880,xmev-capture,14461880
,,2393,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:00:00Z,20040,delta,delta_block_time,14462489,xmev-capture,14462488
,,2394,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:30:00Z,8012,delta,delta_block_time,14461544,xmev-capture,14461543
,,2395,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,4,delta,delta_block_time,14462406,xmev-capture,14462406
,,2396,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:00:00Z,16004,delta,delta_block_time,14461656,xmev-capture,14461655
,,2397,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:00:00Z,30,delta,delta_block_time,14460650,xmev-capture,14460650
,,2398,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:40:00Z,27988,delta,delta_block_time,14462927,xmev-capture,14462926
,,2399,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:40:00Z,8006,delta,delta_block_time,14461079,xmev-capture,14461078
,,2400,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:10:00Z,3966,delta,delta_block_time,14461991,xmev-capture,14461991
,,2401,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:50:00Z,2,delta,delta_block_time,14462143,xmev-capture,14462143
,,2402,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T07:50:00Z,32005,delta,delta_block_time,14460578,xmev-capture,14460577
,,2403,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-25T22:30:00Z,4052,delta,delta_block_time,14458071,xmev-capture,14458070
,,2404,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,16007,delta,delta_block_time,14462386,xmev-capture,14462385
,,2405,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:20:00Z,3,delta,delta_block_time,14461529,xmev-capture,14461529
,,2406,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:20:00Z,28010,delta,delta_block_time,14460694,xmev-capture,14460693
,,2407,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:00:00Z,11994,delta,delta_block_time,14462745,xmev-capture,14462744
,,2408,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:30:00Z,12007,delta,delta_block_time,14461267,xmev-capture,14461266
,,2409,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:10:00Z,11,delta,delta_block_time,14461976,xmev-capture,14461976
,,2410,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,1,delta,delta_block_time,14461642,xmev-capture,14461643
,,2411,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:00:00Z,1,delta,delta_block_time,14462196,xmev-capture,14462196
,,2412,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:10:00Z,2,delta,delta_block_time,14461726,xmev-capture,14461726
,,2413,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:30:00Z,60037,delta,delta_block_time,14462334,xmev-capture,14462333
,,2414,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:20:00Z,3979,delta,delta_block_time,14462314,xmev-capture,14462313
,,2415,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:40:00Z,40058,delta,delta_block_time,14462118,xmev-capture,14462117
,,2416,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:00:00Z,3,delta,delta_block_time,14461691,xmev-capture,14461691
,,2417,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T07:50:00Z,4002,delta,delta_block_time,14460583,xmev-capture,14460582
,,2418,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,6,delta,delta_block_time,14461649,xmev-capture,14461649
,,2419,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:30:00Z,0,delta,delta_block_time,14462339,xmev-capture,14462340
,,2420,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:00:00Z,8039,delta,delta_block_time,14460870,xmev-capture,14460869
,,2421,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,9,delta,delta_block_time,14461617,xmev-capture,14461617
,,2422,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T07:50:00Z,15976,delta,delta_block_time,14460599,xmev-capture,14460598
,,2423,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:30:00Z,19999,delta,delta_block_time,14462328,xmev-capture,14462327
,,2424,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:10:00Z,1,delta,delta_block_time,14460946,xmev-capture,14460946
,,2425,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:10:00Z,7999,delta,delta_block_time,14460943,xmev-capture,14460941
,,2426,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T07:50:00Z,8001,delta,delta_block_time,14460600,xmev-capture,14460599
,,2427,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:00:00Z,4,delta,delta_block_time,14462743,xmev-capture,14462743
,,2428,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:40:00Z,11,delta,delta_block_time,14461348,xmev-capture,14461348
,,2429,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:00:00Z,28001,delta,delta_block_time,14462226,xmev-capture,14462225
,,2430,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:10:00Z,7972,delta,delta_block_time,14462267,xmev-capture,14462266
,,2431,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:30:00Z,3985,delta,delta_block_time,14461825,xmev-capture,14461824
,,2432,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,16019,delta,delta_block_time,14462375,xmev-capture,14462374
,,2433,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:50:00Z,4,delta,delta_block_time,14462726,xmev-capture,14462726
,,2434,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:10:00Z,10,delta,delta_block_time,14462542,xmev-capture,14462542
,,2435,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:50:00Z,12060,delta,delta_block_time,14462431,xmev-capture,14462430
,,2436,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:00:00Z,28033,delta,delta_block_time,14462464,xmev-capture,14462463
,,2437,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:30:00Z,32011,delta,delta_block_time,14462880,xmev-capture,14462879
,,2438,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:10:00Z,15985,delta,delta_block_time,14461703,xmev-capture,14461702
,,2439,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:40:00Z,3,delta,delta_block_time,14461085,xmev-capture,14461085
,,2440,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:00:00Z,6,delta,delta_block_time,14462462,xmev-capture,14462462
,,2441,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:30:00Z,4011,delta,delta_block_time,14461824,xmev-capture,14461823
,,2442,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:50:00Z,3997,delta,delta_block_time,14462448,xmev-capture,14462447
,,2443,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:50:00Z,3996,delta,delta_block_time,14461635,xmev-capture,14461634
,,2444,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:00:00Z,3980,delta,delta_block_time,14462200,xmev-capture,14462199
,,2445,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:40:00Z,32028,delta,delta_block_time,14462689,xmev-capture,14462688
,,2446,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:10:00Z,11995,delta,delta_block_time,14460945,xmev-capture,14460944
,,2447,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:50:00Z,7983,delta,delta_block_time,14460856,xmev-capture,14460855
,,2448,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:40:00Z,27981,delta,delta_block_time,14462929,xmev-capture,14462928
,,2449,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:10:00Z,4045,delta,delta_block_time,14462503,xmev-capture,14462502
,,2450,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:20:00Z,5,delta,delta_block_time,14460729,xmev-capture,14460729
,,2451,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:30:00Z,16025,delta,delta_block_time,14462911,xmev-capture,14462910
,,2452,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:00:00Z,40025,delta,delta_block_time,14460612,xmev-capture,14460611
,,2453,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:30:00Z,12030,delta,delta_block_time,14462897,xmev-capture,14462896
,,2454,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:30:00Z,12,delta,delta_block_time,14462637,xmev-capture,14462637
,,2455,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:00:00Z,8002,delta,delta_block_time,14461131,xmev-capture,14461130
,,2456,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:00:00Z,19970,delta,delta_block_time,14462764,xmev-capture,14462763
,,2457,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T08:40:00Z,4008,delta,delta_block_time,14460784,xmev-capture,14460783
,,2458,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:10:00Z,8025,delta,delta_block_time,14461198,xmev-capture,14461197
,,2459,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:50:00Z,6,delta,delta_block_time,14462444,xmev-capture,14462444
,,2460,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,7999,delta,delta_block_time,14462370,xmev-capture,14462369
,,2461,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,3987,delta,delta_block_time,14462367,xmev-capture,14462366
,,2462,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:40:00Z,36011,delta,delta_block_time,14462646,xmev-capture,14462645
,,2463,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T11:20:00Z,3,delta,delta_block_time,14461498,xmev-capture,14461498
,,2464,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T12:50:00Z,60044,delta,delta_block_time,14461898,xmev-capture,14461897
,,2465,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:00:00Z,16007,delta,delta_block_time,14461142,xmev-capture,14461141
,,2466,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:20:00Z,15984,delta,delta_block_time,14462571,xmev-capture,14462570
,,2467,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:10:00Z,7977,delta,delta_block_time,14460939,xmev-capture,14460938
,,2468,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T09:30:00Z,3996,delta,delta_block_time,14461033,xmev-capture,14461032
,,2469,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:10:00Z,8005,delta,delta_block_time,14461185,xmev-capture,14461184
,,2470,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T16:30:00Z,2,delta,delta_block_time,14462899,xmev-capture,14462900
,,2471,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:20:00Z,16038,delta,delta_block_time,14461220,xmev-capture,14461219
,,2472,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:00:00Z,3,delta,delta_block_time,14461158,xmev-capture,14461158
,,2473,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:50:00Z,52061,delta,delta_block_time,14462725,xmev-capture,14462724
,,2474,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:50:00Z,4020,delta,delta_block_time,14462438,xmev-capture,14462437
,,2475,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T15:20:00Z,7979,delta,delta_block_time,14462567,xmev-capture,14462566
,,2476,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T14:40:00Z,2,delta,delta_block_time,14462365,xmev-capture,14462365
,,2477,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T10:20:00Z,4002,delta,delta_block_time,14461238,xmev-capture,14461237
,,2478,2022-03-25T16:03:48.688303399Z,2022-03-27T16:03:48.688303399Z,2022-03-26T13:10:00Z,12017,delta,delta_block_time,14461965,xmev-capture,14461964
